kill date,kill year,kill month,NZDI,Animal Type,Transport distance (calculated),Processing location,lairage time (calculated),Presentation Grade,Grade,live weight,carcass weight,Teeth,Total number of defects,Yield,Animal Type_num,Grade_num,Presentation Grade_num,Age,Waste,price/kg,price
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,680.2,313.5,8.0,1,,0,4,0,48.0,366.70000000000005,3.6,1128.6000000000001
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,707.3,340.0,8.0,0,,0,4,0,48.0,367.29999999999995,3.6,1224.0
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P2,384.4,235.5,0.0,2,,1,4,1,8.0,148.89999999999998,5.6,1318.8
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P2,375.4,229.5,0.0,1,,1,4,1,8.0,145.89999999999998,5.6,1285.1999999999998
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P2,376.8,234.5,0.0,1,,1,4,1,8.0,142.3,5.6,1313.1999999999998
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P3,371.5,223.5,0.0,1,,1,5,1,8.0,148.0,5.8,1296.3
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P2,370.4,229.5,0.0,1,,1,4,1,8.0,140.89999999999998,5.6,1285.1999999999998
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P2,365.5,226.0,0.0,1,,1,4,1,8.0,139.5,5.6,1265.6
2023-05-26,2023,5,0.05,heifer,584.0,B,,B,P3,357.2,216.0,0.0,1,,1,5,1,8.0,141.2,5.8,1252.8
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,L1,547.8,305.5,2.4705882352941178,0,,2,0,1,25.90392835334826,242.29999999999995,6.0,1833.0
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,553.6,305.0,2.4705882352941178,3,,2,4,1,25.90392835334826,248.60000000000002,5.9,1799.5
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,554.1,307.0,2.8333333333333335,2,,2,4,1,27.084008487654323,247.10000000000002,5.9,1811.3000000000002
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,556.2,306.5,2.8333333333333335,3,,2,4,1,27.084008487654323,249.70000000000005,5.9,1808.3500000000001
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,561.4,294.0,2.8333333333333335,0,,2,4,1,27.084008487654323,267.4,5.9,1734.6000000000001
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,573.9,302.5,2.6,2,,2,4,1,26.3495,271.4,5.9,1784.75
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,601.0,312.0,2.1818181818181817,0,,2,4,1,24.793388429752067,289.0,5.9,1840.8000000000002
2023-05-15,2023,5,0.03,steer,164.0,A,22.0,B,P2,624.5,324.5,2.1818181818181817,0,,2,4,1,24.793388429752067,300.0,5.9,1914.5500000000002
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,414.9,212.5,1.7,1,,1,4,0,22.506312499999993,202.39999999999998,5.6,1190.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,430.6,219.5,1.7,1,,1,4,0,22.506312499999993,211.10000000000002,5.6,1229.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,431.6,226.0,1.7,0,,1,4,0,22.506312499999993,205.60000000000002,5.6,1265.6
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,437.3,214.5,1.7,3,,1,4,0,22.506312499999993,222.8,5.6,1201.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,440.5,224.5,1.7,1,,1,4,0,22.506312499999993,216.0,5.6,1257.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,445.1,231.0,1.7,1,,1,4,0,22.506312499999993,214.10000000000002,5.6,1293.6
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,448.3,220.5,1.7,0,,1,4,0,22.506312499999993,227.8,5.6,1234.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,449.3,223.5,1.7,1,,1,4,0,22.506312499999993,225.8,5.6,1251.6
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,450.9,235.0,1.7,0,,1,4,0,22.506312499999993,215.89999999999998,5.6,1316.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,454.5,229.5,1.7,2,,1,4,0,22.506312499999993,225.0,5.6,1285.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,458.2,232.5,1.7,1,,1,4,0,22.506312499999993,225.7,5.6,1302.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,462.9,235.5,1.7,1,,1,4,0,22.506312499999993,227.39999999999998,5.6,1318.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,462.9,246.5,1.7,2,,1,4,0,22.506312499999993,216.39999999999998,5.6,1380.3999999999999
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,463.4,243.5,1.7,0,,1,4,0,22.506312499999993,219.89999999999998,5.6,1363.6
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,464.4,233.0,1.7,0,,1,4,0,22.506312499999993,231.39999999999998,5.6,1304.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,469.6,243.0,1.7,0,,1,4,0,22.506312499999993,226.60000000000002,5.6,1360.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,469.6,244.5,1.7,0,,1,4,0,22.506312499999993,225.10000000000002,5.6,1369.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,470.2,235.0,1.7,5,,1,4,0,22.506312499999993,235.2,5.6,1316.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,471.7,239.0,1.7,1,,1,4,0,22.506312499999993,232.7,5.6,1338.3999999999999
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,472.3,234.5,1.7,1,,1,4,0,22.506312499999993,237.8,5.6,1313.1999999999998
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,475.9,235.0,1.7,0,,1,4,0,22.506312499999993,240.89999999999998,5.6,1316.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,477.5,240.5,1.7,2,,1,4,0,22.506312499999993,237.0,5.6,1346.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,481.1,243.5,1.7,2,,1,4,0,22.506312499999993,237.60000000000002,5.6,1363.6
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,482.7,235.0,1.7,2,,1,4,0,22.506312499999993,247.7,5.6,1316.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,484.8,227.5,1.7,3,,1,4,0,22.506312499999993,257.3,5.6,1274.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,488.4,247.5,1.6,0,,1,4,0,21.952000000000005,240.89999999999998,5.6,1386.0
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,493.6,245.5,1.6,1,,1,4,0,21.952000000000005,248.10000000000002,5.6,1374.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,493.6,250.5,1.6,1,,1,4,0,21.952000000000005,243.10000000000002,5.6,1402.8
2023-05-15,2023,5,0.03,heifer,164.0,A,22.0,A,P2,435.8,219.0,1.7,1,,1,4,0,22.506312499999993,216.8,5.6,1226.3999999999999
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,594.7,316.5,2.0,0,,2,4,0,24.0,278.20000000000005,5.9,1867.3500000000001
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,645.3,323.0,2.0,1,,2,4,0,24.0,322.29999999999995,5.9,1905.7
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,463.4,241.5,0.0,2,,1,4,0,8.0,221.89999999999998,5.6,1352.3999999999999
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,589.5,317.5,2.0,2,,2,4,0,24.0,272.0,5.9,1873.25
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,462.9,231.5,0.0,0,,1,4,0,8.0,231.39999999999998,5.6,1296.3999999999999
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,590.6,308.5,2.0,1,,2,4,0,24.0,282.1,5.9,1820.15
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,456.6,234.0,0.0,0,,1,4,0,8.0,222.60000000000002,5.6,1310.3999999999999
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,463.4,239.0,0.0,0,,1,4,0,8.0,224.39999999999998,5.6,1338.3999999999999
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,469.1,247.0,0.0,0,,1,4,0,8.0,222.10000000000002,5.6,1383.1999999999998
2023-03-30,2023,3,0.34,heifer,164.0,A,20.0,A,P2,475.4,248.0,0.0,0,,1,4,0,8.0,227.39999999999998,5.6,1388.8
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,591.1,309.5,2.0,4,,2,4,0,24.0,281.6,5.9,1826.0500000000002
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,597.4,305.0,4.0,6,,2,4,0,30.0,292.4,5.9,1799.5
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,604.1,320.5,0.0,1,,2,4,0,8.0,283.6,5.9,1890.95
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,612.5,322.5,2.0,2,,2,4,0,24.0,290.0,5.9,1902.7500000000002
2023-03-30,2023,3,0.34,steer,154.0,A,20.0,A,P2,633.8,330.0,2.0,0,,2,4,0,24.0,303.79999999999995,5.9,1947.0000000000002
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,446.7,220.5,0.0,0,,1,4,0,8.0,226.2,5.6,1234.8
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,448.8,219.0,0.0,0,,1,4,0,8.0,229.8,5.6,1226.3999999999999
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,450.9,240.0,0.0,2,,1,4,0,8.0,210.89999999999998,5.6,1344.0
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,454.5,231.0,0.0,0,,1,4,0,8.0,223.5,5.6,1293.6
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,454.5,233.5,0.0,1,,1,4,0,8.0,221.0,5.6,1307.6
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,457.7,238.0,0.0,1,,1,4,0,8.0,219.7,5.6,1332.8
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,459.2,236.5,0.0,0,,1,4,0,8.0,222.7,5.6,1324.3999999999999
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,462.3,232.5,0.0,1,,1,4,0,8.0,229.8,5.6,1302.0
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,479.6,245.5,0.0,1,,1,4,0,8.0,234.10000000000002,5.6,1374.8
2023-02-21,2023,2,0.44,heifer,164.0,A,20.0,A,P2,514.0,272.5,0.0,0,,1,4,0,8.0,241.5,5.6,1526.0
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,445.1,225.0,0.0,1,,1,4,0,8.0,220.10000000000002,5.6,1260.0
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,446.7,225.5,2.0,0,,1,4,0,24.0,221.2,5.6,1262.8
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,454.0,229.5,0.0,1,,1,4,0,8.0,224.5,5.6,1285.1999999999998
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,470.7,246.0,2.0,0,,1,4,0,24.0,224.7,5.6,1377.6
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,471.2,239.5,2.0,0,,1,4,0,24.0,231.7,5.6,1341.1999999999998
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,473.3,236.5,0.0,0,,1,4,0,8.0,236.8,5.6,1324.3999999999999
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,482.7,246.0,2.0,0,,1,4,0,24.0,236.7,5.6,1377.6
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,483.2,243.0,0.0,0,,1,4,0,8.0,240.2,5.6,1360.8
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,483.7,239.0,0.0,0,,1,4,0,8.0,244.7,5.6,1338.3999999999999
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,487.4,251.0,0.0,0,,1,4,0,8.0,236.39999999999998,5.6,1405.6
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,489.5,241.0,2.0,2,,1,4,0,24.0,248.5,5.6,1349.6
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,498.3,265.0,2.0,1,,1,4,0,24.0,233.3,5.6,1484.0
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,504.6,249.0,0.0,0,,1,4,0,8.0,255.60000000000002,5.6,1394.3999999999999
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,505.6,263.5,4.0,1,,1,4,0,30.0,242.10000000000002,5.6,1475.6
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,518.1,257.5,0.0,0,,1,4,0,8.0,260.6,5.6,1442.0
2023-01-19,2023,1,0.42,heifer,164.0,A,18.0,A,P2,523.3,272.0,2.0,0,,1,4,0,24.0,251.29999999999995,5.6,1523.1999999999998
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,594.2,312.5,2.0,3,,2,4,0,24.0,281.70000000000005,5.9,1843.75
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,656.3,332.5,4.0,0,,2,4,0,30.0,323.79999999999995,5.9,1961.7500000000002
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,622.9,324.0,2.0,1,,2,4,0,24.0,298.9,5.9,1911.6000000000001
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,624.5,334.0,2.0,2,,2,4,0,24.0,290.5,5.9,1970.6000000000001
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,637.0,316.5,2.0,2,,2,4,0,24.0,320.5,5.9,1867.3500000000001
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,588.5,312.5,2.0,1,,2,4,0,24.0,276.0,5.9,1843.75
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,627.6,319.5,4.0,1,,2,4,0,30.0,308.1,5.9,1885.0500000000002
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,615.1,303.0,2.0,1,,2,4,0,24.0,312.1,5.9,1787.7
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,609.9,313.5,2.0,1,,2,4,0,24.0,296.4,5.9,1849.65
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,625.0,301.5,2.0,0,,2,4,0,24.0,323.5,5.9,1778.8500000000001
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,606.2,313.0,2.0,2,,2,4,0,24.0,293.20000000000005,5.9,1846.7
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,631.8,334.0,2.0,3,,2,4,0,24.0,297.79999999999995,5.9,1970.6000000000001
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,662.5,343.0,2.0,0,,2,4,0,24.0,319.5,5.9,2023.7
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,627.1,325.0,2.0,0,,2,4,0,24.0,302.1,5.9,1917.5000000000002
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,636.4,320.5,2.0,0,,2,4,0,24.0,315.9,5.9,1890.95
2022-12-12,2022,12,0.22,steer,164.0,A,,A,P2,641.1,337.0,2.0,3,,2,4,0,24.0,304.1,5.9,1988.3000000000002
2022-11-15,2022,11,0.5,steer,,,,A,P2,642.2,340.5,2.0,1,,2,4,0,24.0,301.70000000000005,5.9,2008.95
2022-11-15,2022,11,0.5,heifer,,,,A,P2,505.1,239.0,2.0,2,,1,4,0,24.0,266.1,5.6,1338.3999999999999
2022-11-15,2022,11,0.5,heifer,,,,A,P2,495.2,248.0,2.0,4,,1,4,0,24.0,247.2,5.6,1388.8
2022-11-15,2022,11,0.5,steer,,,,A,P2,627.6,327.0,4.0,0,,2,4,0,30.0,300.6,5.9,1929.3000000000002
2022-11-15,2022,11,0.5,heifer,,,,A,P2,484.8,246.0,0.0,0,,1,4,0,8.0,238.8,5.6,1377.6
2022-11-15,2022,11,0.5,heifer,,,,A,P2,509.3,254.0,0.0,0,,1,4,0,8.0,255.3,5.6,1422.3999999999999
2022-11-15,2022,11,0.5,heifer,,,,A,P2,485.3,245.5,0.0,0,,1,4,0,8.0,239.8,5.6,1374.8
2022-11-15,2022,11,0.5,heifer,,,,A,P2,494.1,246.5,0.0,0,,1,4,0,8.0,247.60000000000002,5.6,1380.3999999999999
2022-11-15,2022,11,0.5,heifer,,,,A,P2,492.1,250.0,0.0,0,,1,4,0,8.0,242.10000000000002,5.6,1400.0
2022-11-15,2022,11,0.5,heifer,,,,A,P2,506.1,258.0,0.0,0,,1,4,0,8.0,248.10000000000002,5.6,1444.8
2022-11-15,2022,11,0.5,heifer,,,,A,P2,478.5,221.0,0.0,1,,1,4,0,8.0,257.5,5.6,1237.6
2022-11-15,2022,11,0.5,steer,,,,A,P2,651.0,309.0,2.0,0,,2,4,0,24.0,342.0,5.9,1823.1000000000001
2022-11-15,2022,11,0.5,heifer,,,,A,P2,462.3,208.0,0.0,6,,1,4,0,8.0,254.3,5.6,1164.8
2022-11-15,2022,11,0.5,steer,,,,A,P2,632.3,333.5,2.0,1,,2,4,0,24.0,298.79999999999995,5.9,1967.65
2022-11-15,2022,11,0.5,steer,,,,A,P2,632.8,325.5,2.0,1,,2,4,0,24.0,307.29999999999995,5.9,1920.45
2022-11-15,2022,11,0.5,steer,,,,A,P2,658.9,343.5,4.0,0,,2,4,0,30.0,315.4,5.9,2026.65
2022-11-15,2022,11,0.5,heifer,,,,A,P2,477.5,240.0,0.0,0,,1,4,0,8.0,237.5,5.6,1344.0
2022-11-15,2022,11,0.5,steer,,,,A,P2,646.4,349.0,4.0,2,,2,4,0,30.0,297.4,5.9,2059.1
2022-11-15,2022,11,0.5,heifer,,,,A,P2,496.8,248.0,2.0,1,,1,4,0,24.0,248.8,5.6,1388.8
2022-11-15,2022,11,0.5,heifer,,,,A,P2,476.9,243.5,0.0,0,,1,4,0,8.0,233.39999999999998,5.6,1363.6
2022-11-15,2022,11,0.5,heifer,,,,A,P2,512.9,263.5,2.0,0,,1,4,0,24.0,249.39999999999998,5.6,1475.6
2022-11-15,2022,11,0.5,steer,,,,A,P2,639.6,331.0,2.0,0,,2,4,0,24.0,308.6,5.9,1952.9
2022-11-15,2022,11,0.5,heifer,,,,A,P2,487.4,243.0,2.0,1,,1,4,0,24.0,244.39999999999998,5.6,1360.8
2022-11-15,2022,11,0.5,steer,,,,A,P2,651.0,333.5,4.0,1,,2,4,0,30.0,317.5,5.9,1967.65
2022-11-15,2022,11,0.5,steer,,,,A,P2,647.4,328.0,2.0,2,,2,4,0,24.0,319.4,5.9,1935.2
2022-11-15,2022,11,0.5,steer,,,,A,P2,666.2,336.0,2.0,1,,2,4,0,24.0,330.20000000000005,5.9,1982.4
2022-11-15,2022,11,0.5,steer,,,,A,P2,657.3,349.5,2.0,0,,2,4,0,24.0,307.79999999999995,5.9,2062.05
2022-11-15,2022,11,0.5,heifer,,,,A,P2,494.1,243.5,2.0,0,,1,4,0,24.0,250.60000000000002,5.6,1363.6
2022-11-15,2022,11,0.5,steer,,,,A,P2,658.9,363.0,2.0,0,,2,4,0,24.0,295.9,5.9,2141.7000000000003
2022-11-15,2022,11,0.5,steer,,,,A,P2,711.5,370.0,2.0,0,,2,4,0,24.0,341.5,5.9,2183.0
2022-11-15,2022,11,0.5,steer,,,,A,P2,630.7,331.0,2.0,0,,2,4,0,24.0,299.70000000000005,5.9,1952.9
2022-11-15,2022,11,0.5,steer,,,,A,P2,654.7,341.5,2.0,1,,2,4,0,24.0,313.20000000000005,5.9,2014.8500000000001
2022-11-15,2022,11,0.5,steer,,,,A,P2,700.0,361.5,2.0,0,,2,4,0,24.0,338.5,5.9,2132.85
2022-11-15,2022,11,0.5,steer,,,,A,P2,634.9,327.0,4.0,2,,2,4,0,30.0,307.9,5.9,1929.3000000000002
2022-11-15,2022,11,0.5,steer,,,,A,P2,654.7,337.0,2.0,2,,2,4,0,24.0,317.70000000000005,5.9,1988.3000000000002
2022-11-15,2022,11,0.5,heifer,,,,A,P2,503.5,255.5,2.0,0,,1,4,0,24.0,248.0,5.6,1430.8
2022-11-15,2022,11,0.5,heifer,,,,A,P2,505.6,251.0,2.0,0,,1,4,0,24.0,254.60000000000002,5.6,1405.6
2022-11-15,2022,11,0.5,heifer,,,,A,P2,481.6,249.5,2.0,1,,1,4,0,24.0,232.10000000000002,5.6,1397.1999999999998
2022-11-15,2022,11,0.5,heifer,,,,A,P2,481.6,237.0,0.0,0,,1,4,0,8.0,244.60000000000002,5.6,1327.1999999999998
2022-04-11,2022,4,0.23,heifer,,,,A,P2,470.2,237.0,0.0,0,,1,4,0,8.0,233.2,5.6,1327.1999999999998
2022-04-11,2022,4,0.23,heifer,,,,A,P2,512.9,267.0,0.0,1,,1,4,0,8.0,245.89999999999998,5.6,1495.1999999999998
2022-04-11,2022,4,0.23,heifer,,,,A,P2,448.8,232.5,0.0,1,,1,4,0,8.0,216.3,5.6,1302.0
2022-04-11,2022,4,0.23,heifer,,,,A,P2,472.3,259.0,0.0,0,,1,4,0,8.0,213.3,5.6,1450.3999999999999
2022-04-11,2022,4,0.23,heifer,,,,A,P2,481.6,244.5,0.0,0,,1,4,0,8.0,237.10000000000002,5.6,1369.1999999999998
2022-04-11,2022,4,0.23,heifer,,,,A,P2,454.5,232.0,0.0,0,,1,4,0,8.0,222.5,5.6,1299.1999999999998
2022-04-09,2022,4,0.22,heifer,,,,A,P2,498.8,263.0,2.0,0,,1,4,0,24.0,235.8,5.6,1472.8
2022-04-09,2022,4,0.22,heifer,,,,A,P2,479.0,242.0,0.0,0,,1,4,0,8.0,237.0,5.6,1355.1999999999998
2022-04-09,2022,4,0.22,heifer,,,,A,P2,431.6,225.0,0.0,1,,1,4,0,8.0,206.60000000000002,5.6,1260.0
2022-04-09,2022,4,0.22,heifer,,,,A,P2,446.2,224.5,0.0,0,,1,4,0,8.0,221.7,5.6,1257.1999999999998
2022-04-09,2022,4,0.22,heifer,,,,A,P2,460.3,232.0,0.0,1,,1,4,0,8.0,228.3,5.6,1299.1999999999998
2022-04-09,2022,4,0.22,heifer,,,,A,P2,470.2,252.5,0.0,0,,1,4,0,8.0,217.7,5.6,1414.0
2022-04-09,2022,4,0.22,heifer,,,,A,P2,499.9,257.5,0.0,1,,1,4,0,8.0,242.39999999999998,5.6,1442.0
2022-04-09,2022,4,0.22,heifer,,,,A,P2,471.2,243.5,0.0,0,,1,4,0,8.0,227.7,5.6,1363.6
2022-03-02,2022,3,0.13,heifer,,,,A,P2,497.3,258.0,0.0,2,,1,4,0,8.0,239.3,5.6,1444.8
2022-03-02,2022,3,0.13,heifer,,,,A,P2,483.2,247.0,0.0,0,,1,4,0,8.0,236.2,5.6,1383.1999999999998
2022-03-02,2022,3,0.13,heifer,,,,A,P2,561.9,280.0,0.0,0,,1,4,0,8.0,281.9,5.6,1568.0
2022-03-02,2022,3,0.13,heifer,,,,A,P2,510.3,269.0,0.0,3,,1,4,0,8.0,241.3,5.6,1506.3999999999999
2022-02-24,2022,2,0.39,heifer,,,,A,P2,509.3,268.0,0.0,2,,1,4,0,8.0,241.3,5.6,1500.8
2022-02-24,2022,2,0.39,heifer,,,,A,P2,465.5,233.0,0.0,2,,1,4,0,8.0,232.5,5.6,1304.8
2022-02-24,2022,2,0.39,heifer,,,,A,P2,467.6,244.5,0.0,4,,1,4,0,8.0,223.10000000000002,5.6,1369.1999999999998
2022-02-24,2022,2,0.39,heifer,,,,A,P2,479.0,243.5,0.0,2,,1,4,0,8.0,235.5,5.6,1363.6
2022-02-24,2022,2,0.39,heifer,,,,A,P2,472.8,249.0,0.0,1,,1,4,0,8.0,223.8,5.6,1394.3999999999999
2022-02-24,2022,2,0.39,heifer,,,,A,P2,503.5,251.0,0.0,1,,1,4,0,8.0,252.5,5.6,1405.6
2022-02-24,2022,2,0.39,heifer,,,,A,P2,494.1,255.0,0.0,2,,1,4,0,8.0,239.10000000000002,5.6,1428.0
2022-02-24,2022,2,0.39,heifer,,,,A,P2,480.1,246.0,0.0,1,,1,4,0,8.0,234.10000000000002,5.6,1377.6
2022-02-24,2022,2,0.39,heifer,,,,A,P2,503.5,264.5,0.0,0,,1,4,0,8.0,239.0,5.6,1481.1999999999998
2022-02-24,2022,2,0.39,heifer,,,,A,P2,495.2,258.0,0.0,1,,1,4,0,8.0,237.2,5.6,1444.8
2022-02-24,2022,2,0.39,heifer,,,,A,P2,467.0,236.0,0.0,0,,1,4,0,8.0,231.0,5.6,1321.6
2022-02-24,2022,2,0.39,heifer,,,,A,P2,475.4,240.0,0.0,1,,1,4,0,8.0,235.39999999999998,5.6,1344.0
2022-02-24,2022,2,0.39,heifer,,,,A,P2,509.3,252.5,0.0,1,,1,4,0,8.0,256.8,5.6,1414.0
2022-02-10,2022,2,0.69,steer,,,,A,P2,566.1,320.5,4.0,2,,2,4,0,30.0,245.60000000000002,5.9,1890.95
2022-02-10,2022,2,0.69,steer,,,,A,P2,570.7,330.5,4.0,2,,2,4,0,30.0,240.20000000000005,5.9,1949.95
2022-02-10,2022,2,0.69,steer,,,,A,P2,588.2,317.5,2.0,0,,2,4,0,24.0,270.70000000000005,5.9,1873.25
2022-02-10,2022,2,0.69,steer,,,,A,P2,647.5,369.0,2.0,3,,2,4,0,24.0,278.5,5.9,2177.1
2022-02-10,2022,2,0.69,steer,,,,A,P2,559.7,307.5,4.0,2,,2,4,0,30.0,252.20000000000005,5.9,1814.25
2022-02-09,2022,2,0.71,steer,,,,A,P2,679.5,314.5,4.0,0,,2,4,0,30.0,365.0,5.9,1855.5500000000002
2022-02-09,2022,2,0.71,steer,,,,A,P2,636.9,327.5,2.0,0,,2,4,0,24.0,309.4,5.9,1932.2500000000002
2022-02-09,2022,2,0.71,steer,,,,A,T2,680.9,336.5,4.0,0,,2,6,0,30.0,344.4,5.4,1817.1000000000001
2022-02-09,2022,2,0.71,steer,,,,A,T2,673.8,338.0,4.0,0,,2,6,0,30.0,335.79999999999995,5.4,1825.2
2022-02-09,2022,2,0.71,steer,,,,A,P2,607.0,289.5,4.0,2,,2,4,0,30.0,317.5,5.9,1708.0500000000002
2022-02-09,2022,2,0.71,steer,,,,A,T2,668.0,337.0,4.0,0,,2,6,0,30.0,331.0,5.4,1819.8000000000002
2022-02-09,2022,2,0.71,steer,,,,A,P2,705.1,353.0,2.0,1,,2,4,0,24.0,352.1,5.9,2082.7000000000003
2022-02-09,2022,2,0.71,steer,,,,A,T2,667.5,319.0,4.0,0,,2,6,0,30.0,348.5,5.4,1722.6000000000001
2022-02-09,2022,2,0.71,steer,,,,A,T2,617.1,335.5,2.0,0,,2,6,0,24.0,281.6,5.4,1811.7
2021-12-11,2021,12,0.24,heifer,185.0,C,,A,P2,512.1,262.5,2.0,0,,1,4,0,24.0,249.60000000000002,5.6,1470.0
2021-12-03,2021,12,0.28,steer,154.0,A,,A,P2,650.5,346.0,2.0,0,,2,4,0,24.0,304.5,5.9,2041.4
