model_name,animal_type,target,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error,n_rows,n_missing_feature_values,best_params
Hist Gradient Boosting,cow,price,MAE,2,Train,100.62622352081812,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,3,Train,87.85967859751645,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,4,Train,105.8982468955442,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,5,Train,107.53608473338204,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,1,Test,113.85333333333332,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,2,Test,102.48558558558562,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,3,Test,148.05315315315318,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,4,Test,87.40540540540535,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MAE,5,Test,68.27477477477478,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,1,Train,15662.679305555557,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,2,Train,17095.832454346237,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,3,Train,14076.035073046018,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,4,Train,18713.98439737035,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,5,Train,19407.038864134407,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,1,Test,24833.54444444445,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,2,Test,17925.582680788906,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,3,Test,29965.31560262966,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,4,Test,12296.015602629639,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,price,MSE,5,Test,7987.121541271001,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,price,MAE,1,Train,74.64522454271454,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,2,Train,77.20102287449537,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,3,Train,72.16270522579607,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,4,Train,73.83024905725935,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,5,Train,74.1856698198127,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,1,Test,75.62271042034703,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,2,Test,73.00990739743543,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,3,Test,91.33723798442351,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,4,Test,82.37181769478663,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MAE,5,Test,79.73056785464496,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,1,Train,9973.58104264389,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,2,Train,9999.155112550443,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,3,Train,8589.23745721851,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,4,Train,9595.707696775517,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,5,Train,9754.573584972197,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,1,Test,8979.886101477263,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,2,Test,9689.172232396062,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,3,Test,15728.859440594191,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,4,Test,11017.407394097225,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,steer,price,MSE,5,Test,10295.412921671776,584,4260,"{'max_iter': 300, 'learning_rate': 0.013957733780239756, 'max_leaf_nodes': 34, 'l2_regularization': 0.00031256260588954975}"
Hist Gradient Boosting,heifer,price,MAE,1,Train,50.57932857717431,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,2,Train,49.951686368561994,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,3,Train,55.87175060142119,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,4,Train,54.5352121371002,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,5,Train,54.06144906347547,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,1,Test,73.06421913746964,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,2,Test,76.36413164797607,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,3,Test,52.83290327658051,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,4,Test,59.25742987844755,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MAE,5,Test,62.79456954927587,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,1,Train,4279.22535383847,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,2,Train,4504.081914330354,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,3,Train,5368.023462248445,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,4,Train,5138.4350149614265,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,5,Train,4831.557487714317,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,1,Test,9639.623827079993,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,2,Test,8976.283982977462,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,3,Test,4282.185352539194,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,4,Test,5273.899170014383,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,heifer,price,MSE,5,Test,8646.497851359401,233,3066,"{'max_iter': 600, 'learning_rate': 0.14785312057647926, 'max_leaf_nodes': 32, 'l2_regularization': 0.0026586899335965144}"
Hist Gradient Boosting,cow,Total number of defects,MAE,1,Train,0.7623456790123457,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,2,Train,0.7888970051132214,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,3,Train,0.7947406866325786,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,4,Train,0.8940832724616509,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,5,Train,0.8195763330898467,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,1,Test,1.0166666666666668,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,2,Test,0.9939939939939939,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,3,Test,0.9099099099099099,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,4,Test,0.48948948948948945,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MAE,5,Test,0.8138138138138138,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,1,Train,1.0270061728395063,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,2,Train,0.856099342585829,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,3,Train,1.0533235938641348,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,4,Train,1.2096420745069398,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,5,Train,1.1234477720964209,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,1,Test,1.222993827160494,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,2,Test,1.981738495252009,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,3,Test,1.1358655953250547,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,4,Test,0.45101858615372126,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,Total number of defects,MSE,5,Test,0.8134891648405163,46,1302,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,1,Train,0.532981337709887,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,2,Train,0.5380739970392916,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,3,Train,0.523994351394654,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,4,Train,0.5376506446598537,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,5,Train,0.5079937768963602,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,1,Test,0.5886224261628002,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,2,Test,0.5602992964767942,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,3,Test,0.5455086888643041,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,4,Test,0.5556625732841541,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MAE,5,Test,0.6368386383898444,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MSE,1,Train,0.6364959699965981,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MSE,2,Train,0.6648224166855103,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MSE,3,Train,0.6545684558703199,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,Total number of defects,MSE,4,Train,0.6676272717572627,594,4265,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
