model_name,animal_type,target,max_lag,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error
LightGBM depth6,cow,carcass weight,3,MAE,3,Train,24.86121256391526
LightGBM depth6,cow,carcass weight,3,MAE,4,Train,24.50693937180424
LightGBM depth6,cow,carcass weight,3,MAE,5,Train,28.382761139517893
LightGBM depth6,cow,carcass weight,3,MAE,1,Test,25.03333333333335
LightGBM depth6,cow,carcass weight,3,MAE,2,Test,37.049549549549546
LightGBM depth6,cow,carcass weight,3,MAE,3,Test,27.545045045045054
LightGBM depth6,cow,carcass weight,3,MAE,4,Test,29.566066066066057
LightGBM depth6,cow,carcass weight,3,MAE,5,Test,12.48198198198198
LightGBM depth6,cow,carcass weight,3,MSE,1,Train,1076.3001543209875
LightGBM depth6,cow,carcass weight,3,MSE,2,Train,924.6322132943754
LightGBM depth6,cow,carcass weight,3,MSE,3,Train,1152.5628195763331
LightGBM depth6,cow,carcass weight,3,MSE,4,Train,1069.5745069393718
LightGBM depth6,cow,carcass weight,3,MSE,5,Train,1334.4970781592401
LightGBM depth6,cow,carcass weight,3,MSE,1,Test,1386.2859567901246
LightGBM depth6,cow,carcass weight,3,MSE,2,Test,1985.0757446635823
LightGBM depth6,cow,carcass weight,3,MSE,3,Test,1037.9529461894333
LightGBM depth6,cow,carcass weight,3,MSE,4,Test,1353.8872047723396
LightGBM depth6,cow,carcass weight,3,MSE,5,Test,244.06673565457348
LightGBM depth6,steer,carcass weight,3,MAE,1,Train,14.381947480940347
LightGBM depth6,steer,carcass weight,3,MAE,2,Train,13.719224824090434
LightGBM depth6,steer,carcass weight,3,MAE,3,Train,14.449940288213964
LightGBM depth6,steer,carcass weight,3,MAE,4,Train,13.346746752058941
LightGBM depth6,steer,carcass weight,3,MAE,5,Train,13.948085013431337
LightGBM depth6,steer,carcass weight,3,MAE,1,Test,12.982615002597091
LightGBM depth6,steer,carcass weight,3,MAE,2,Test,16.25999052650991
LightGBM depth6,steer,carcass weight,3,MAE,3,Test,13.21753672726426
LightGBM depth6,steer,carcass weight,3,MAE,4,Test,17.60634808444349
LightGBM depth6,steer,carcass weight,3,MAE,5,Test,15.852361280445969
LightGBM depth6,steer,carcass weight,3,MSE,1,Train,350.30478237831295
LightGBM depth6,steer,carcass weight,3,MSE,2,Train,321.1883282426901
LightGBM depth6,steer,carcass weight,3,MSE,3,Train,347.39036232839675
LightGBM depth6,steer,carcass weight,3,MSE,4,Train,295.7030518908805
LightGBM depth6,steer,carcass weight,3,MSE,5,Train,331.4093066697419
LightGBM depth6,steer,carcass weight,3,MSE,1,Test,284.8242694449494
LightGBM depth6,steer,carcass weight,3,MSE,2,Test,424.32496847501085
LightGBM depth6,steer,carcass weight,3,MSE,3,Test,314.6475174796
LightGBM depth6,steer,carcass weight,3,MSE,4,Test,540.6760575185122
LightGBM depth6,steer,carcass weight,3,MSE,5,Test,383.52738746938263
LightGBM depth6,heifer,carcass weight,3,MAE,1,Train,11.20586468958779
LightGBM depth6,heifer,carcass weight,3,MAE,2,Train,9.791454289600962
LightGBM depth6,heifer,carcass weight,3,MAE,3,Train,9.962914999537631
LightGBM depth6,heifer,carcass weight,3,MAE,4,Train,10.360444061023458
LightGBM depth6,heifer,carcass weight,3,MAE,5,Train,8.857314326914391
LightGBM depth6,heifer,carcass weight,3,MAE,1,Test,6.693139190225398
LightGBM depth6,heifer,carcass weight,3,MAE,2,Test,13.655666841948332
LightGBM depth6,heifer,carcass weight,3,MAE,3,Test,12.102076691708609
LightGBM depth6,heifer,carcass weight,3,MAE,4,Test,10.833708101898756
LightGBM depth6,heifer,carcass weight,3,MAE,5,Test,14.738307314933502
LightGBM depth6,heifer,carcass weight,3,MSE,1,Train,218.04713468664713
LightGBM depth6,heifer,carcass weight,3,MSE,2,Train,167.71355556770942
LightGBM depth6,heifer,carcass weight,3,MSE,3,Train,180.4118944502254
LightGBM depth6,heifer,carcass weight,3,MSE,4,Train,190.51140961448579
LightGBM depth6,heifer,carcass weight,3,MSE,5,Train,148.6286847978564
LightGBM depth6,heifer,carcass weight,3,MSE,1,Test,65.25749072620205
LightGBM depth6,heifer,carcass weight,3,MSE,2,Test,357.1564319808414
LightGBM depth6,heifer,carcass weight,3,MSE,3,Test,251.16544778755346
LightGBM depth6,heifer,carcass weight,3,MSE,4,Test,190.95733248076388
LightGBM depth6,heifer,carcass weight,3,MSE,5,Test,386.74398120273446
LightGBM depth6,cow,price,3,MAE,1,Train,105.9296295542776
LightGBM depth6,cow,price,3,MAE,2,Train,88.29839274682992
LightGBM depth6,cow,price,3,MAE,3,Train,97.50503973838967
LightGBM depth6,cow,price,3,MAE,4,Train,99.87019743825327
LightGBM depth6,cow,price,3,MAE,5,Train,106.9143899052399
LightGBM depth6,cow,price,3,MAE,1,Test,91.59249959309899
LightGBM depth6,cow,price,3,MAE,2,Test,142.1792789493595
LightGBM depth6,cow,price,3,MAE,3,Test,105.53873950855153
LightGBM depth6,cow,price,3,MAE,4,Test,102.57747835726349
LightGBM depth6,cow,price,3,MAE,5,Test,71.02342320347692
LightGBM depth6,cow,price,3,MSE,1,Train,17962.01685763889
LightGBM depth6,cow,price,3,MSE,2,Train,13913.479952520096
LightGBM depth6,cow,price,3,MSE,3,Train,17509.994737034336
LightGBM depth6,cow,price,3,MSE,4,Train,16146.839353542744
LightGBM depth6,cow,price,3,MSE,5,Train,19689.8892074507
LightGBM depth6,cow,price,3,MSE,1,Test,16054.458271383788
LightGBM depth6,cow,price,3,MSE,2,Test,31405.61016650071
LightGBM depth6,cow,price,3,MSE,3,Test,16301.115096123174
LightGBM depth6,cow,price,3,MSE,4,Test,21500.693208213488
LightGBM depth6,cow,price,3,MSE,5,Test,6820.101077557188
LightGBM depth6,steer,price,3,MAE,1,Train,84.84654631104624
LightGBM depth6,steer,price,3,MAE,2,Train,80.92720790942029
LightGBM depth6,steer,price,3,MAE,3,Train,85.35657872699025
LightGBM depth6,steer,price,3,MAE,4,Train,78.72886260000332
LightGBM depth6,steer,price,3,MAE,5,Train,82.29370141568512
LightGBM depth6,steer,price,3,MAE,1,Test,76.5506105757781
LightGBM depth6,steer,price,3,MAE,2,Test,95.98118889560165
LightGBM depth6,steer,price,3,MAE,3,Test,78.10349400788508
LightGBM depth6,steer,price,3,MAE,4,Test,103.64774249361065
LightGBM depth6,steer,price,3,MAE,5,Test,93.50782909619524
LightGBM depth6,steer,price,3,MSE,1,Train,12201.74781585076
LightGBM depth6,steer,price,3,MSE,2,Train,11186.075619509593
LightGBM depth6,steer,price,3,MSE,3,Train,12101.044534801882
LightGBM depth6,steer,price,3,MSE,4,Train,10284.956160853557
LightGBM depth6,steer,price,3,MSE,5,Train,11536.357984858501
LightGBM depth6,steer,price,3,MSE,1,Test,9926.375054636028
LightGBM depth6,steer,price,3,MSE,2,Test,14784.251822954686
LightGBM depth6,steer,price,3,MSE,3,Test,10960.823754368002
LightGBM depth6,steer,price,3,MSE,4,Test,18722.691857815033
LightGBM depth6,steer,price,3,MSE,5,Test,13349.943405474816
LightGBM depth6,heifer,price,3,MAE,1,Train,62.93823616625084
LightGBM depth6,heifer,price,3,MAE,2,Train,55.17273860287159
LightGBM depth6,heifer,price,3,MAE,3,Train,55.898969783660654
LightGBM depth6,heifer,price,3,MAE,4,Train,58.01848676002668
LightGBM depth6,heifer,price,3,MAE,5,Train,49.80610720213763
LightGBM depth6,heifer,price,3,MAE,1,Test,39.78889290601971
LightGBM depth6,heifer,price,3,MAE,2,Test,75.945716293143
LightGBM depth6,heifer,price,3,MAE,3,Test,67.04016675893247
LightGBM depth6,heifer,price,3,MAE,4,Test,66.98069281481753
LightGBM depth6,heifer,price,3,MAE,5,Test,84.33618537793414
LightGBM depth6,heifer,price,3,MSE,1,Train,7006.937743622993
LightGBM depth6,heifer,price,3,MSE,2,Train,5375.969765355817
LightGBM depth6,heifer,price,3,MSE,3,Train,5779.505349189587
LightGBM depth6,heifer,price,3,MSE,4,Train,5974.437756534234
LightGBM depth6,heifer,price,3,MSE,5,Train,4755.212551042734
LightGBM depth6,heifer,price,3,MSE,1,Test,2225.1301427950348
LightGBM depth6,heifer,price,3,MSE,2,Test,11490.414536271435
LightGBM depth6,heifer,price,3,MSE,3,Test,8032.51781230699
LightGBM depth6,heifer,price,3,MSE,4,Test,7165.912045284189
LightGBM depth6,heifer,price,3,MSE,5,Test,12658.808074673152
LightGBM depth6,cow,Total number of defects,3,MAE,1,Train,0.7901234567901234
LightGBM depth6,cow,Total number of defects,3,MAE,2,Train,0.8195763330898467
LightGBM depth6,cow,Total number of defects,3,MAE,3,Train,0.7888970051132214
LightGBM depth6,cow,Total number of defects,3,MAE,4,Train,0.8108108108108109
LightGBM depth6,cow,Total number of defects,3,MAE,5,Train,0.8444119795471147
LightGBM depth6,cow,Total number of defects,3,MAE,1,Test,0.9222222222222222
LightGBM depth6,cow,Total number of defects,3,MAE,2,Test,0.8138138138138138
LightGBM depth6,cow,Total number of defects,3,MAE,3,Test,0.8858858858858859
LightGBM depth6,cow,Total number of defects,3,MAE,4,Test,0.7777777777777778
LightGBM depth6,cow,Total number of defects,3,MAE,5,Test,0.6936936936936937
LightGBM depth6,cow,Total number of defects,3,MSE,1,Train,1.0432098765432098
LightGBM depth6,cow,Total number of defects,3,MSE,2,Train,0.9612856099342585
LightGBM depth6,cow,Total number of defects,3,MSE,3,Train,1.0533235938641345
LightGBM depth6,cow,Total number of defects,3,MSE,4,Train,1.135135135135135
LightGBM depth6,cow,Total number of defects,3,MSE,5,Train,1.101533966398832
LightGBM depth6,cow,Total number of defects,3,MSE,1,Test,1.134567901234568
LightGBM depth6,cow,Total number of defects,3,MSE,2,Test,1.4801558315071826
LightGBM depth6,cow,Total number of defects,3,MSE,3,Test,1.099829559289019
LightGBM depth6,cow,Total number of defects,3,MSE,4,Test,0.7777777777777778
LightGBM depth6,cow,Total number of defects,3,MSE,5,Test,0.8954630305981657
LightGBM depth6,steer,Total number of defects,3,MAE,1,Train,0.3146972335873848
LightGBM depth6,steer,Total number of defects,3,MAE,2,Train,0.36766500241395567
LightGBM depth6,steer,Total number of defects,3,MAE,3,Train,0.35695351168051703
LightGBM depth6,steer,Total number of defects,3,MAE,4,Train,0.34500109204370416
LightGBM depth6,steer,Total number of defects,3,MAE,5,Train,0.3140673874316111
LightGBM depth6,steer,Total number of defects,3,MAE,1,Test,0.4046274483417363
LightGBM depth6,steer,Total number of defects,3,MAE,2,Test,0.3081701550587945
LightGBM depth6,steer,Total number of defects,3,MAE,3,Test,0.3524317781775649
LightGBM depth6,steer,Total number of defects,3,MAE,4,Test,0.3922813142139659
LightGBM depth6,steer,Total number of defects,3,MAE,5,Test,0.3980554911585882
LightGBM depth6,steer,Total number of defects,3,MSE,1,Train,0.30058906524264367
LightGBM depth6,steer,Total number of defects,3,MSE,2,Train,0.3487730017308358
LightGBM depth6,steer,Total number of defects,3,MSE,3,Train,0.3388702829896928
LightGBM depth6,steer,Total number of defects,3,MSE,4,Train,0.30083449291344855
LightGBM depth6,steer,Total number of defects,3,MSE,5,Train,0.3152481169660224
LightGBM depth6,steer,Total number of defects,3,MSE,1,Test,0.4747009130591074
LightGBM depth6,steer,Total number of defects,3,MSE,2,Test,0.2641787644593227
LightGBM depth6,steer,Total number of defects,3,MSE,3,Test,0.3255032559557688
LightGBM depth6,steer,Total number of defects,3,MSE,4,Test,0.5859060548725109
LightGBM depth6,steer,Total number of defects,3,MSE,5,Test,0.37861694373296895
LightGBM depth6,heifer,Total number of defects,3,MAE,1,Train,0.5773802568072132
LightGBM depth6,heifer,Total number of defects,3,MAE,2,Train,0.5009893796085219
LightGBM depth6,heifer,Total number of defects,3,MAE,3,Train,0.5431549197757983
LightGBM depth6,heifer,Total number of defects,3,MAE,4,Train,0.4500467762130562
LightGBM depth6,heifer,Total number of defects,3,MAE,5,Train,0.5251653333678215
LightGBM depth6,heifer,Total number of defects,3,MAE,1,Test,0.38484230249690377
LightGBM depth6,heifer,Total number of defects,3,MAE,2,Test,0.6778094924247563
LightGBM depth6,heifer,Total number of defects,3,MAE,3,Test,0.4351607671249013
LightGBM depth6,heifer,Total number of defects,3,MAE,4,Test,0.774687283199432
LightGBM depth6,heifer,Total number of defects,3,MAE,5,Test,0.6674757058661446
LightGBM depth6,heifer,Total number of defects,3,MSE,1,Train,0.6823358181337138
LightGBM depth6,heifer,Total number of defects,3,MSE,2,Train,0.5037309559743474
LightGBM depth6,heifer,Total number of defects,3,MSE,3,Train,0.6590239378989777
LightGBM depth6,heifer,Total number of defects,3,MSE,4,Train,0.4045435916740769
LightGBM depth6,heifer,Total number of defects,3,MSE,5,Train,0.5887144001717511
LightGBM depth6,heifer,Total number of defects,3,MSE,1,Test,0.23345144137004567
LightGBM depth6,heifer,Total number of defects,3,MSE,2,Test,0.9930861472364261
LightGBM depth6,heifer,Total number of defects,3,MSE,3,Test,0.3002468900375437
LightGBM depth6,heifer,Total number of defects,3,MSE,4,Test,1.458790182132016
LightGBM depth6,heifer,Total number of defects,3,MSE,5,Test,0.6544159846308623
LightGBM depth6,cow,live weight,7,MAE,1,Train,48.07777777777777
LightGBM depth6,cow,live weight,7,MAE,2,Train,41.25186260215029
LightGBM depth6,cow,live weight,7,MAE,3,Train,45.7414171195187
LightGBM depth6,cow,live weight,7,MAE,4,Train,44.82132948212942
LightGBM depth6,cow,live weight,7,MAE,5,Train,53.665157316443334
LightGBM depth6,cow,live weight,7,MAE,1,Test,45.97333333333334
LightGBM depth6,cow,live weight,7,MAE,2,Test,69.23123152449324
LightGBM depth6,cow,live weight,7,MAE,3,Test,50.97177158848299
LightGBM depth6,cow,live weight,7,MAE,4,Test,57.35195250181822
LightGBM depth6,cow,live weight,7,MAE,5,Test,18.804203984257683
LightGBM depth6,cow,live weight,7,MSE,1,Train,3733.3552469135807
LightGBM depth6,cow,live weight,7,MSE,2,Train,2786.9518042366763
LightGBM depth6,cow,live weight,7,MSE,3,Train,3731.6717750182615
LightGBM depth6,cow,live weight,7,MSE,4,Train,3330.7263696128593
LightGBM depth6,cow,live weight,7,MSE,5,Train,4397.859108838573
LightGBM depth6,cow,live weight,7,MSE,1,Test,3518.3310864197542
LightGBM depth6,cow,live weight,7,MSE,2,Test,7216.743727464807
LightGBM depth6,cow,live weight,7,MSE,3,Test,3390.6340295385367
LightGBM depth6,cow,live weight,7,MSE,4,Test,4937.888000087426
LightGBM depth6,cow,live weight,7,MSE,5,Test,449.63908014803553
LightGBM depth6,steer,live weight,7,MAE,1,Train,28.262898861020833
LightGBM depth6,steer,live weight,7,MAE,2,Train,26.1417170601805
LightGBM depth6,steer,live weight,7,MAE,3,Train,29.24279893708654
LightGBM depth6,steer,live weight,7,MAE,4,Train,27.196842800629472
LightGBM depth6,steer,live weight,7,MAE,5,Train,28.757857928028805
LightGBM depth6,steer,live weight,7,MAE,1,Test,28.061485562183208
LightGBM depth6,steer,live weight,7,MAE,2,Test,37.46638205723879
LightGBM depth6,steer,live weight,7,MAE,3,Test,28.97998699478134
LightGBM depth6,steer,live weight,7,MAE,4,Test,32.47294685146189
LightGBM depth6,steer,live weight,7,MAE,5,Test,26.146434932438428
LightGBM depth6,steer,live weight,7,MSE,1,Train,2023.6267811109917
LightGBM depth6,steer,live weight,7,MSE,2,Train,1145.8139138568592
LightGBM depth6,steer,live weight,7,MSE,3,Train,1945.2915077865268
LightGBM depth6,steer,live weight,7,MSE,4,Train,1927.0026064055137
LightGBM depth6,steer,live weight,7,MSE,5,Train,2088.655029511495
LightGBM depth6,steer,live weight,7,MSE,1,Test,1188.5575911906012
LightGBM depth6,steer,live weight,7,MSE,2,Test,5043.046036317554
LightGBM depth6,steer,live weight,7,MSE,3,Test,1701.114869041461
LightGBM depth6,steer,live weight,7,MSE,4,Test,1650.8770718964875
LightGBM depth6,steer,live weight,7,MSE,5,Test,1017.825178172544
LightGBM depth6,heifer,live weight,7,MAE,1,Train,18.698246596803145
LightGBM depth6,heifer,live weight,7,MAE,2,Train,16.919804239608116
LightGBM depth6,heifer,live weight,7,MAE,3,Train,17.201778791044063
LightGBM depth6,heifer,live weight,7,MAE,4,Train,17.20696705257706
LightGBM depth6,heifer,live weight,7,MAE,5,Train,15.015427017512575
LightGBM depth6,heifer,live weight,7,MAE,1,Test,12.82233093119664
LightGBM depth6,heifer,live weight,7,MAE,2,Test,22.989698845769503
LightGBM depth6,heifer,live weight,7,MAE,3,Test,17.60418779645903
LightGBM depth6,heifer,live weight,7,MAE,4,Test,18.98714724846607
LightGBM depth6,heifer,live weight,7,MAE,5,Test,26.48044495940424
LightGBM depth6,heifer,live weight,7,MSE,1,Train,597.554420175098
LightGBM depth6,heifer,live weight,7,MSE,2,Train,482.5212840455553
LightGBM depth6,heifer,live weight,7,MSE,3,Train,530.713035897507
LightGBM depth6,heifer,live weight,7,MSE,4,Train,536.711533140741
LightGBM depth6,heifer,live weight,7,MSE,5,Train,417.44137734369605
LightGBM depth6,heifer,live weight,7,MSE,1,Test,255.95587059254402
LightGBM depth6,heifer,live weight,7,MSE,2,Test,1018.207970420043
LightGBM depth6,heifer,live weight,7,MSE,3,Test,603.744105721206
LightGBM depth6,heifer,live weight,7,MSE,4,Test,573.6089417830113
LightGBM depth6,heifer,live weight,7,MSE,5,Test,1246.6872832182098
LightGBM depth6,cow,carcass weight,7,MAE,1,Train,26.475308641975314
LightGBM depth6,cow,carcass weight,7,MAE,2,Train,22.566106647187727
LightGBM depth6,cow,carcass weight,7,MAE,3,Train,24.86121256391526
LightGBM depth6,cow,carcass weight,7,MAE,4,Train,24.50693937180424
LightGBM depth6,cow,carcass weight,7,MAE,5,Train,28.382761139517893
LightGBM depth6,cow,carcass weight,7,MAE,1,Test,25.03333333333335
LightGBM depth6,cow,carcass weight,7,MAE,2,Test,37.049549549549546
LightGBM depth6,cow,carcass weight,7,MAE,3,Test,27.545045045045054
LightGBM depth6,cow,carcass weight,7,MAE,4,Test,29.566066066066057
LightGBM depth6,cow,carcass weight,7,MAE,5,Test,12.48198198198198
LightGBM depth6,cow,carcass weight,7,MSE,1,Train,1076.3001543209875
LightGBM depth6,cow,carcass weight,7,MSE,2,Train,924.6322132943754
LightGBM depth6,cow,carcass weight,7,MSE,3,Train,1152.5628195763331
LightGBM depth6,cow,carcass weight,7,MSE,4,Train,1069.5745069393718
LightGBM depth6,cow,carcass weight,7,MSE,5,Train,1334.4970781592401
LightGBM depth6,cow,carcass weight,7,MSE,1,Test,1386.2859567901246
LightGBM depth6,cow,carcass weight,7,MSE,2,Test,1985.0757446635823
LightGBM depth6,cow,carcass weight,7,MSE,3,Test,1037.9529461894333
LightGBM depth6,cow,carcass weight,7,MSE,4,Test,1353.8872047723396
LightGBM depth6,cow,carcass weight,7,MSE,5,Test,244.06673565457348
LightGBM depth6,steer,carcass weight,7,MAE,1,Train,14.381585299049583
LightGBM depth6,steer,carcass weight,7,MAE,2,Train,13.739285625718622
LightGBM depth6,steer,carcass weight,7,MAE,3,Train,14.41555661817528
LightGBM depth6,steer,carcass weight,7,MAE,4,Train,13.335455159211573
LightGBM depth6,steer,carcass weight,7,MAE,5,Train,13.947536965818003
LightGBM depth6,steer,carcass weight,7,MAE,1,Test,12.965190419655235
LightGBM depth6,steer,carcass weight,7,MAE,2,Test,16.288489667650513
LightGBM depth6,steer,carcass weight,7,MAE,3,Test,13.253645449293298
LightGBM depth6,steer,carcass weight,7,MAE,4,Test,17.5849525154885
LightGBM depth6,steer,carcass weight,7,MAE,5,Test,15.874993304993481
LightGBM depth6,steer,carcass weight,7,MSE,1,Train,350.6026357673569
